sigma,sign,type,m,src,isValidation,id,graphtype,offset,outlierLoc,outlierNum,ix,iy,actualm,actualb,answer,error,unsignedError,errorActual,unsignedErrorActual,index
0.1,1,line,0.8,data/Exp4/line/area/S0.1m0.8oe10.png,,11,area,0,e,10,0.31739947,0.35391966,0.16622183,0.3011609,0.77,0.03,0.03,-0.6,0.6,9
0.05,-1,line,0.8,data/Exp4/line/scatter/S0.05m-0.8om15.png,,11,scatter,0,m,15,0.9713979,0.12288165,-0.50075656,0.6093155,-0.81,0.01,0.01,0.31,0.31,11
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2ob15.png,,11,scatter,0,b,15,0.70190996,0.5403819,-0.50757575,0.8966544,0.09,0.11,0.11,-0.6,0.6,10
0.15,1,line,0.4,data/Exp4/line/area/S0.15m0.4ob5.png,,11,area,0,b,5,0.6895634,0.57582545,0.107830666,0.5014694,0.24,0.16,0.16,-0.13,0.13,12
0.2,1,line,0.1,data/Exp4/line/scatter/S0.2m0.1om15.png,,11,scatter,0,m,15,0.9977542,0.5497754,-0.15919754,0.7086154,0.02,0.08,0.08,-0.18,0.18,13
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1oe5.png,,11,line,0,e,5,0.3013435,0.51986563,0.15007749,0.4746408,-0.04,-0.06,0.06,0.19,0.19,14
0.05,1,line,0.8,data/Exp4/line/area/S0.05m0.8ob5.png,,11,area,0,b,5,0.6807888,0.6446312,0.44622272,0.3408478,0.76,0.04,0.04,-0.31,0.31,16
0.2,-1,line,0.4,data/Exp4/line/area/S0.2m-0.4om15.png,,11,area,0,m,15,0.9676244,0.31295025,-0.113961555,0.4232222,-0.46,0.06,0.06,0.35,0.35,15
0.1,-1,line,0.4,data/Exp4/line/area/S0.1m-0.4oe15.png,,11,area,0,e,15,0.29733953,0.5810642,0.34276107,0.4791478,-0.44,0.04,0.04,0.78,0.78,17
0.05,1,line,0.1,data/Exp4/line/line/S0.05m0.1ob0.png,,11,line,0,b,0,0,0,0.1,0.45,0.09,0.01,0.01,0.01,0.01,19
0.15,1,line,0.4,data/Exp4/line/scatter/S0.15m0.4om0.png,,11,scatter,0,m,0,0,0,0.4,0.3,0.31,0.09,0.09,0.09,0.09,18
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1oe15.png,,11,line,0,e,15,0.3083862,0.4808387,-0.5679488,0.65598625,0.01,0.09,0.09,-0.58,0.58,20
0.15,1,line,0.1,data/Exp4/line/scatter/S0.15m0.1om5.png,,11,scatter,0,m,5,1.0211494,0.55211496,0.0035917202,0.5484473,0.07,0.03,0.03,-0.07,0.07,21
0.15,-1,line,0.2,data/Exp4/line/line/S0.15m-0.2om5.png,,11,line,0,m,5,0.9229047,0.41541904,-0.11055253,0.5174485,-0.21,0.01,0.01,0.1,0.1,22
0.1,-1,line,0.1,data/Exp4/line/scatter/S0.1m-0.1oe15.png,,11,scatter,0,e,15,0.29881945,0.5201181,0.5772705,0.34761846,0.02,-0.12,0.12,0.56,0.56,23
0.2,-1,line,0.2,data/Exp4/line/line/S0.2m-0.2oe5.png,,11,line,0,e,5,0.30426756,0.5391465,0.07161365,0.51735675,-0.08,-0.12,0.12,0.15,0.15,25
0.2,-1,line,0.2,data/Exp4/line/line/S0.2m-0.2oe15.png,,11,line,0,e,15,0.29439905,0.54112,0.45201838,0.40804625,-0.07,-0.13,0.13,0.52,0.52,26
0.05,-1,line,0.8,data/Exp4/line/line/S0.05m-0.8ob15.png,,11,line,0,b,15,0.6962066,0.3430344,0.08830412,0.28155646,-0.79,-0.01,0.01,0.88,0.88,27
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4oe15.png,,11,line,0,e,15,0.29480556,0.5820778,0.36839664,0.47347245,0.03,-0.43,0.43,0.34,0.34,28
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4oe10.png,,11,line,0,e,10,0.31559798,0.42623925,-0.1395487,0.47028053,0.4,0,0,-0.54,0.54,29
0.2,-1,line,0.8,data/Exp4/line/scatter/S0.2m-0.8om10.png,,11,scatter,0,m,10,0.97033805,0.12372917,-0.59509313,0.7011707,-0.91,0.11,0.11,0.31,0.31,30
0.15,-1,line,0.8,data/Exp4/line/area/S0.15m-0.8ob10.png,,11,area,0,b,10,0.6807561,0.35539514,-0.17248137,0.47281286,-0.79,-0.01,0.01,0.62,0.62,31
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4ob0.png,,11,scatter,0,b,0,0,0,-0.4,0.3,-0.49,0.09,0.09,0.09,0.09,32
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1ob15.png,,11,line,0,b,15,0.69551265,0.48044878,0.57789636,0.078514546,0.03,-0.13,0.13,0.55,0.55,33
0.2,-1,line,0.8,data/Exp4/line/line/S0.2m-0.8oe15.png,,11,line,0,e,15,0.29514283,0.66388553,0.027635874,0.655729,-0.85,0.05,0.05,0.88,0.88,34
0.1,-1,line,0.1,data/Exp4/line/area/S0.1m-0.1om15.png,,11,area,0,m,15,0.9677757,0.45322242,0.16152436,0.29690307,-0.02,-0.08,0.08,0.18,0.18,36
0.05,1,line,0.8,data/Exp4/line/area/S0.05m0.8oe15.png,,11,area,0,e,15,0.30390596,0.34312484,-0.08542439,0.36908582,0.73,0.07,0.07,-0.82,0.82,35
0.1,-1,line,0.1,data/Exp4/line/scatter/S0.1m-0.1ob0.png,,11,scatter,0,b,0,0,0,-0.1,0.45,-0.04,-0.06,0.06,-0.06,0.06,37
0.15,-1,line,0.8,data/Exp4/line/scatter/S0.15m-0.8ob0.png,,11,scatter,0,b,0,0,0,-0.8,0.1,-0.83,0.03,0.03,0.03,0.03,38
0.1,1,line,0.4,data/Exp4/line/area/S0.1m0.4ob5.png,,11,area,0,b,5,0.6859817,0.5743928,0.10977576,0.49908862,0.36,0.04,0.04,-0.25,0.25,40
0.15,-1,line,0.4,data/Exp4/line/line/S0.15m-0.4ob10.png,,11,line,0,b,10,0.6784794,0.42860827,0.12620744,0.34297916,-0.43,0.03,0.03,0.56,0.56,39
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1ob10.png,,11,area,0,b,10,0.683706,0.48162943,0.3650592,0.2320363,-0.05,-0.05,0.05,0.42,0.42,41
0.1,1,line,0.2,data/Exp4/line/area/S0.1m0.2oe5.png,,11,area,0,e,5,0.3336407,0.46672806,-0.049706712,0.48331225,0.16,0.04,0.04,-0.21,0.21,42
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1oe15.png,,11,line,0,e,15,0.29416034,0.52058405,0.64134204,0.33192664,0.03,-0.13,0.13,0.61,0.61,43
0.1,1,line,0.8,data/Exp4/line/scatter/S0.1m0.8om10.png,,11,scatter,0,m,10,1.0068401,0.90547234,0.60618776,0.2951382,0.79,0.01,0.01,-0.18,0.18,44
0.1,1,line,0.4,data/Exp4/line/scatter/S0.1m0.4ob10.png,,11,scatter,0,b,10,0.69099826,0.57639945,-0.15993786,0.6869162,0.41,-0.01,0.01,-0.57,0.57,45
0.2,-1,line,0.4,data/Exp4/line/line/S0.2m-0.4om5.png,,11,line,0,m,5,0.9319449,0.32722205,-0.2997535,0.6065758,-0.32,-0.08,0.08,0.02,0.02,46
0.15,1,line,0.1,data/Exp4/line/area/S0.15m0.1ob0.png,,11,area,0,b,0,0,0,0.1,0.45,0.05,0.05,0.05,0.05,0.05,47
0.05,-1,line,0.4,data/Exp4/line/scatter/S0.05m-0.4om5.png,,11,scatter,0,m,5,0.9672706,0.31309175,-0.30379394,0.6069427,-0.41,0.01,0.01,0.11,0.11,48
0.1,-1,line,0.4,data/Exp4/line/scatter/S0.1m-0.4oe0.png,,11,scatter,0,e,0,0,0,-0.4,0.3,-0.44,0.04,0.04,0.04,0.04,49
0.15,1,line,0.8,data/Exp4/line/scatter/S0.15m0.8ob10.png,,11,scatter,0,b,10,0.69278175,0.6542256,0.14614257,0.55298066,0.78,0.02,0.02,-0.63,0.63,50
0.05,1,line,0.8,data/Exp4/line/scatter/S0.05m0.8ob0.png,,11,scatter,0,b,0,0,0,0.8,0.1,0.79,0.01,0.01,0.01,0.01,51
0.15,-1,line,0.4,data/Exp4/line/line/S0.15m-0.4oe0.png,,11,line,0,e,0,0,0,-0.4,0.3,-0.38,-0.02,0.02,-0.02,0.02,52
0.1,1,line,0.8,data/Exp4/line/area/S0.1m0.8oe5.png,,11,area,0,e,5,0.3302395,0.36419165,0.4422863,0.21813123,0.7,0.1,0.1,-0.26,0.26,53
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2ob0.png,,11,scatter,0,b,0,0,0,-0.2,0.4,-0.05,-0.15,0.15,-0.15,0.15,54
0.15,1,line,0.2,data/Exp4/line/area/S0.15m0.2ob15.png,,11,area,0,b,15,0.70352906,0.54070574,-0.4781206,0.87707746,0.23,-0.03,0.03,-0.71,0.71,55
0.1,1,line,0.2,data/Exp4/line/line/S0.1m0.2oe10.png,,11,line,0,e,10,0.31903124,0.46380618,-0.28077516,0.5533822,0.21,-0.01,0.01,-0.49,0.49,56
0.1,-1,line,0.2,data/Exp4/line/scatter/S0.1m-0.2oe5.png,,11,scatter,0,e,5,0.31319943,0.5373601,0.055115413,0.520098,-0.19,-0.01,0.01,0.25,0.25,57
0.05,1,line,0.1,data/Exp4/line/scatter/S0.05m0.1om15.png,,11,scatter,0,m,15,0.9894016,0.5489402,-0.14998162,0.6973322,0.11,-0.01,0.01,-0.26,0.26,58
0.15,1,line,0.2,data/Exp4/line/area/S0.15m0.2ob5.png,,11,area,0,b,5,0.6920221,0.53840435,-0.080199935,0.5939045,0.12,0.08,0.08,-0.2,0.2,60
0.05,1,line,0.1,data/Exp4/line/scatter/S0.05m0.1oe5.png,,11,scatter,0,e,5,0.32776085,0.48277608,-0.14758831,0.53114974,0.13,-0.03,0.03,-0.28,0.28,59
0.05,1,line,0.2,data/Exp4/line/area/S0.05m0.2om15.png,,11,area,0,m,15,0.98782194,0.59756434,-0.06641047,0.66316605,0.18,0.02,0.02,-0.25,0.25,61
0.1,1,line,0.4,data/Exp4/line/line/S0.1m0.4om0.png,,11,line,0,m,0,0,0,0.4,0.3,0.32,0.08,0.08,0.08,0.08,62
0.05,-1,line,0.1,data/Exp4/line/line/S0.05m-0.1ob10.png,,11,line,0,b,10,0.683706,0.48162943,0.3650592,0.2320363,-0.08,-0.02,0.02,0.45,0.45,63
0.15,1,line,0.8,data/Exp4/line/area/S0.15m0.8om0.png,,11,area,0,m,0,0,0,0.8,0.1,0.85,-0.05,0.05,-0.05,0.05,64
0.2,1,line,0.8,data/Exp4/line/area/S0.2m0.8om0.png,,11,area,0,m,0,0,0,0.8,0.1,0.75,0.05,0.05,0.05,0.05,65
0.2,-1,line,0.2,data/Exp4/line/area/S0.2m-0.2ob5.png,,11,area,0,b,5,0.6594201,0.46811596,0.09072261,0.40829164,-0.16,-0.04,0.04,0.25,0.25,66
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4oe0.png,,11,line,0,e,0,0,0,0.4,0.3,0.43,-0.03,0.03,-0.03,0.03,67
0.2,-1,line,0.4,data/Exp4/line/area/S0.2m-0.4om0.png,,11,area,0,m,0,0,0,-0.4,0.3,-0.42,0.02,0.02,0.02,0.02,68
0.2,-1,line,0.8,data/Exp4/line/line/S0.2m-0.8om0.png,,11,line,0,m,0,0,0,-0.8,0.1,-0.83,0.03,0.03,0.03,0.03,69
0.1,-1,line,0.8,data/Exp4/line/scatter/S0.1m-0.8oe0.png,,11,scatter,0,e,0,0,0,-0.8,0.1,-0.88,0.08,0.08,0.08,0.08,70
0.15,1,line,0.4,data/Exp4/line/area/S0.15m0.4oe10.png,,11,area,0,e,10,0.3192913,0.42771637,-0.1260352,0.46795833,0.31,0.09,0.09,-0.44,0.44,71
0.1,1,line,0.4,data/Exp4/line/line/S0.1m0.4ob10.png,,11,line,0,b,10,0.69099826,0.57639945,-0.15993786,0.6869162,0.37,0.03,0.03,-0.53,0.53,72
0.05,1,line,0.8,data/Exp4/line/line/S0.05m0.8oe0.png,,11,line,0,e,0,0,0,0.8,0.1,0.81,-0.01,0.01,-0.01,0.01,73
0.15,1,line,0.8,data/Exp4/line/line/S0.15m0.8om15.png,,11,line,0,m,15,0.99213475,0.89370805,0.48841488,0.4091347,0.76,0.04,0.04,-0.27,0.27,74
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1om5.png,,11,line,0,m,5,0.9504121,0.45495883,-0.011953706,0.46631977,-0.07,-0.03,0.03,0.06,0.06,75
0.15,1,line,0.8,data/Exp4/line/line/S0.15m0.8ob0.png,,11,line,0,b,0,0,0,0.8,0.1,0.8,0,0,0,0,76
0.2,1,line,0.8,data/Exp4/line/scatter/S0.2m0.8om0.png,,11,scatter,0,m,0,0,0,0.8,0.1,0.88,-0.08,0.08,-0.08,0.08,78
0.1,-1,line,0.2,data/Exp4/line/line/S0.1m-0.2om5.png,,11,line,0,m,5,0.9598485,0.40803027,-0.10135326,0.50531405,-0.16,-0.04,0.04,0.06,0.06,79
0.05,1,line,0.4,data/Exp4/line/area/S0.05m0.4om0.png,,11,area,0,m,0,0,0,0.4,0.3,0.4,0,0,0,0,80
0.1,1,line,0.1,data/Exp4/line/area/S0.1m0.1oe0.png,,11,area,0,e,0,0,0,0.1,0.45,0.04,0.06,0.06,0.06,0.06,81
0.05,-1,line,0.2,data/Exp4/line/line/S0.05m-0.2om10.png,,11,line,0,m,10,0.98766166,0.40246764,-0.025654322,0.42780542,-0.18,-0.02,0.02,0.15,0.15,82
0.2,-1,line,0.1,data/Exp4/line/area/S0.2m-0.1om0.png,,11,area,0,m,0,0,0,-0.1,0.45,-0.02,-0.08,0.08,-0.08,0.08,83
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4ob10.png,,11,scatter,0,b,10,0.6772804,0.42908773,0.1283235,0.34217674,-0.37,-0.03,0.03,0.5,0.5,84
0.15,1,line,0.2,data/Exp4/line/line/S0.15m0.2om10.png,,11,line,0,m,10,1.0222255,0.60444504,0.03232805,0.5713985,0.17,0.03,0.03,-0.14,0.14,86
0.1,-1,line,0.2,data/Exp4/line/area/S0.1m-0.2oe10.png,,11,area,0,e,10,0.30856994,0.538286,0.29304567,0.4478609,-0.14,-0.06,0.06,0.43,0.43,87
0.15,1,line,0.2,data/Exp4/line/scatter/S0.15m0.2om10.png,,11,scatter,0,m,10,1.0222255,0.60444504,0.03232805,0.5713985,0.18,0.02,0.02,-0.15,0.15,88
0.15,1,line,0.4,data/Exp4/line/scatter/S0.15m0.4om10.png,,11,scatter,0,m,10,1.0075117,0.70300484,0.22566871,0.47564095,0.43,-0.03,0.03,-0.2,0.2,89
0.2,-1,line,0.2,data/Exp4/line/scatter/S0.2m-0.2om15.png,,11,scatter,0,m,15,0.9474547,0.41050905,0.071845375,0.3424388,-0.18,-0.02,0.02,0.25,0.25,90
0.15,1,line,0.1,data/Exp4/line/scatter/S0.15m0.1ob10.png,,11,scatter,0,b,10,0.6953572,0.5195357,-0.35593656,0.76703876,0.18,-0.08,0.08,-0.54,0.54,91
0.2,1,line,0.1,data/Exp4/line/scatter/S0.2m0.1om5.png,,11,scatter,0,m,5,1.0391302,0.553913,0.00048735674,0.5534066,0.13,-0.03,0.03,-0.13,0.13,92
0.2,-1,line,0.8,data/Exp4/line/area/S0.2m-0.8oe10.png,,11,area,0,e,10,0.30508178,0.65593433,-0.16883868,0.70744395,-0.88,0.08,0.08,0.71,0.71,93
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1oe5.png,,11,area,0,e,5,0.31746122,0.5182539,0.154929,0.46907,-0.12,0.02,0.02,0.27,0.27,94
0.15,-1,line,0.1,data/Exp4/line/line/S0.15m-0.1oe5.png,,11,line,0,e,5,0.30405146,0.5195949,0.12710717,0.4809478,-0.07,-0.03,0.03,0.2,0.2,95
0.1,-1,line,0.8,data/Exp4/line/line/S0.1m-0.8ob15.png,,11,line,0,b,15,0.6945838,0.34433293,0.08410419,0.28591546,-0.83,0.03,0.03,0.91,0.91,96
0.05,-1,line,0.4,data/Exp4/line/scatter/S0.05m-0.4ob10.png,,11,scatter,0,b,10,0.6846724,0.42613107,0.13586377,0.33310887,-0.44,0.04,0.04,0.58,0.58,97
0.2,1,line,0.2,data/Exp4/line/area/S0.2m0.2ob10.png,,11,area,0,b,10,0.6985658,0.53971326,-0.27282035,0.73029625,0.22,-0.02,0.02,-0.49,0.49,98
0.1,-1,line,0.8,data/Exp4/line/line/S0.1m-0.8oe5.png,,11,line,0,e,5,0.31487915,0.64809644,-0.4631428,0.7939305,-0.81,0.01,0.01,0.35,0.35,99
0.05,1,line,0.2,data/Exp4/line/area/S0.05m0.2ob0.png,,12,area,0,b,0,0,0,0.2,0.4,0.21,-0.01,0.01,-0.01,0.01,1
0.15,-1,line,0.2,data/Exp4/line/scatter/S0.15m-0.2ob0.png,,12,scatter,0,b,0,0,0,-0.2,0.4,-0.17,-0.03,0.03,-0.03,0.03,2
0.2,-1,line,0.4,data/Exp4/line/area/S0.2m-0.4om0.png,,12,area,0,m,0,0,0,-0.4,0.3,-0.33,-0.07,0.07,-0.07,0.07,4
0.1,1,line,0.4,data/Exp4/line/scatter/S0.1m0.4ob5.png,,12,scatter,0,b,5,0.6859817,0.5743928,0.10977576,0.49908862,0.46,-0.06,0.06,-0.35,0.35,3
0.2,1,line,0.4,data/Exp4/line/line/S0.2m0.4om15.png,,12,line,0,m,15,1.001775,0.7007101,0.13351615,0.566957,0.34,0.06,0.06,-0.21,0.21,5
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1ob10.png,,12,line,0,b,10,0.68273044,0.481727,0.37721464,0.22419108,0.02,-0.12,0.12,0.36,0.36,6
0.05,1,line,0.8,data/Exp4/line/scatter/S0.05m0.8ob5.png,,12,scatter,0,b,5,0.6807888,0.6446312,0.44622272,0.3408478,0.68,0.12,0.12,-0.23,0.23,7
0.1,1,line,0.8,data/Exp4/line/line/S0.1m0.8oe5.png,,12,line,0,e,5,0.3302395,0.36419165,0.4422863,0.21813123,0.53,0.27,0.27,-0.09,0.09,8
0.15,-1,line,0.8,data/Exp4/line/scatter/S0.15m-0.8oe5.png,,12,scatter,0,e,5,0.3087732,0.65298146,-0.48945934,0.8041134,-0.79,-0.01,0.01,0.3,0.3,10
0.15,1,line,0.4,data/Exp4/line/scatter/S0.15m0.4ob15.png,,12,scatter,0,b,15,0.7030649,0.5812261,-0.33999512,0.8202647,0.25,0.15,0.15,-0.59,0.59,11
0.15,-1,line,0.2,data/Exp4/line/line/S0.15m-0.2om10.png,,12,line,0,m,10,0.97440726,0.40511853,-0.023613859,0.42812803,-0.15,-0.05,0.05,0.13,0.13,9
0.05,-1,line,0.4,data/Exp4/line/area/S0.05m-0.4oe15.png,,12,area,0,e,15,0.30086824,0.5796527,0.32989886,0.48039663,-0.12,-0.28,0.28,0.45,0.45,12
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4ob10.png,,12,scatter,0,b,10,0.6772804,0.42908773,0.1283235,0.34217674,-0.42,0.02,0.02,0.55,0.55,13
0.2,1,line,0.8,data/Exp4/line/area/S0.2m0.8ob10.png,,12,area,0,b,10,0.6948993,0.65591955,0.19170113,0.5227065,0.62,0.18,0.18,-0.43,0.43,14
0.1,1,line,0.2,data/Exp4/line/line/S0.1m0.2oe10.png,,12,line,0,e,10,0.31903124,0.46380618,-0.28077516,0.5533822,0.24,-0.04,0.04,-0.52,0.52,15
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2oe10.png,,12,scatter,0,e,10,0.31903124,0.46380618,-0.28077516,0.5533822,0.1,0.1,0.1,-0.38,0.38,16
0.2,1,line,0.8,data/Exp4/line/scatter/S0.2m0.8ob10.png,,12,scatter,0,b,10,0.6948993,0.65591955,0.19170113,0.5227065,0.71,0.09,0.09,-0.52,0.52,17
0.1,1,line,0.2,data/Exp4/line/area/S0.1m0.2oe0.png,,12,area,0,e,0,0,0,0.2,0.4,0.15,0.05,0.05,0.05,0.05,18
0.2,-1,line,0.4,data/Exp4/line/scatter/S0.2m-0.4oe5.png,,12,scatter,0,e,5,0.30404338,0.5783827,-0.12713441,0.61703706,-0.5,0.1,0.1,0.37,0.37,19
0.15,1,line,0.2,data/Exp4/line/line/S0.15m0.2om5.png,,12,line,0,m,5,1.0445983,0.6089196,0.12543528,0.47789013,0.22,-0.02,0.02,-0.09,0.09,20
0.2,1,line,0.2,data/Exp4/line/line/S0.2m0.2om10.png,,12,line,0,m,10,1.0248367,0.6049673,0.041694477,0.56223726,0.35,-0.15,0.15,-0.31,0.31,21
0.1,-1,line,0.4,data/Exp4/line/line/S0.1m-0.4ob5.png,,12,line,0,b,5,0.66903263,0.4323868,-0.10258074,0.5010166,-0.31,-0.09,0.09,0.21,0.21,23
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1om5.png,,12,line,0,m,5,0.92042595,0.45795745,-0.013429552,0.47031835,-0.08,-0.02,0.02,0.07,0.07,22
0.2,1,line,0.2,data/Exp4/line/scatter/S0.2m0.2oe15.png,,12,scatter,0,e,15,0.31053343,0.46210662,-0.47092858,0.6083457,-0.03,0.23,0.23,-0.44,0.44,24
0.15,-1,line,0.2,data/Exp4/line/scatter/S0.15m-0.2oe15.png,,12,scatter,0,e,15,0.2943092,0.5411381,0.4949136,0.39548048,-0.17,-0.03,0.03,0.66,0.66,25
0.15,1,line,0.2,data/Exp4/line/area/S0.15m0.2ob0.png,,12,area,0,b,0,0,0,0.2,0.4,0.21,-0.01,0.01,-0.01,0.01,26
0.1,-1,line,0.4,data/Exp4/line/area/S0.1m-0.4ob5.png,,12,area,0,b,5,0.66903263,0.4323868,-0.10258074,0.5010166,-0.43,0.03,0.03,0.33,0.33,27
0.1,1,line,0.2,data/Exp4/line/scatter/S0.1m0.2om5.png,,12,scatter,0,m,5,1.0084176,0.6016835,0.11087266,0.48987752,0.19,0.01,0.01,-0.08,0.08,28
0.2,1,line,0.2,data/Exp4/line/scatter/S0.2m0.2ob5.png,,12,scatter,0,b,5,0.6992419,0.5398483,-0.038209476,0.566566,0.25,-0.05,0.05,-0.29,0.29,29
0.1,-1,line,0.4,data/Exp4/line/area/S0.1m-0.4om10.png,,12,area,0,m,10,0.9813713,0.3074515,-0.21637513,0.51979584,-0.42,0.02,0.02,0.2,0.2,30
0.2,1,line,0.8,data/Exp4/line/line/S0.2m0.8ob15.png,,12,line,0,b,15,0.7017678,0.66141444,-0.09998893,0.7315834,0.84,-0.04,0.04,-0.94,0.94,31
0.15,-1,line,0.1,data/Exp4/line/scatter/S0.15m-0.1ob10.png,,12,scatter,0,b,10,0.67921185,0.48207885,0.36679202,0.23294938,-0.03,-0.07,0.07,0.4,0.4,32
0.15,1,line,0.1,data/Exp4/line/scatter/S0.15m0.1oe0.png,,12,scatter,0,e,0,0,0,0.1,0.45,0.01,0.09,0.09,0.09,0.09,33
0.05,1,line,0.2,data/Exp4/line/line/S0.05m0.2oe0.png,,12,line,0,e,0,0,0,0.2,0.4,0.25,-0.05,0.05,-0.05,0.05,34
0.1,-1,line,0.1,data/Exp4/line/line/S0.1m-0.1om5.png,,12,line,0,m,5,0.9504121,0.45495883,-0.011953706,0.46631977,-0.08,-0.02,0.02,0.07,0.07,35
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1om0.png,,12,area,0,m,0,0,0,-0.1,0.45,-0.09,-0.01,0.01,-0.01,0.01,36
0.15,-1,line,0.8,data/Exp4/line/area/S0.15m-0.8oe0.png,,12,area,0,e,0,0,0,-0.8,0.1,-0.91,0.11,0.11,0.11,0.11,37
0.05,-1,line,0.8,data/Exp4/line/area/S0.05m-0.8ob10.png,,12,area,0,b,10,0.6844834,0.35241294,-0.17014164,0.46887207,-0.63,-0.17,0.17,0.46,0.46,38
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1ob5.png,,12,line,0,b,5,0.6945666,0.5194566,-0.13330255,0.61204416,0.16,-0.06,0.06,-0.29,0.29,39
0.2,-1,line,0.4,data/Exp4/line/area/S0.2m-0.4om10.png,,12,area,0,m,10,0.9683957,0.31264165,-0.21463132,0.5204897,-0.21,-0.19,0.19,0,0,40
0.05,1,line,0.4,data/Exp4/line/line/S0.05m0.4om15.png,,12,line,0,m,15,0.98645157,0.6945808,0.122846365,0.57339877,0.38,0.02,0.02,-0.26,0.26,41
0.05,1,line,0.2,data/Exp4/line/line/S0.05m0.2om15.png,,12,line,0,m,15,0.98782194,0.59756434,-0.06641047,0.66316605,0.21,-0.01,0.01,-0.28,0.28,42
0.15,-1,line,0.1,data/Exp4/line/area/S0.15m-0.1om15.png,,12,area,0,m,15,0.9642152,0.4535785,0.16551328,0.2939881,0,-0.1,0.1,0.17,0.17,43
0.05,-1,line,0.1,data/Exp4/line/area/S0.05m-0.1om10.png,,12,area,0,m,10,0.98541826,0.45145822,0.0734257,0.37910318,-0.06,-0.04,0.04,0.13,0.13,44
0.05,-1,line,0.1,data/Exp4/line/scatter/S0.05m-0.1om15.png,,12,scatter,0,m,15,0.9780408,0.45219594,0.16486806,0.29094827,-0.08,-0.02,0.02,0.24,0.24,45
0.1,1,line,0.1,data/Exp4/line/area/S0.1m0.1oe15.png,,12,area,0,e,15,0.30601707,0.4806017,-0.5457717,0.64761716,0.08,0.02,0.02,-0.63,0.63,46
0.2,-1,line,0.2,data/Exp4/line/line/S0.2m-0.2om5.png,,12,line,0,m,5,0.92115206,0.41576964,-0.11182543,0.51877785,-0.11,-0.09,0.09,0,0,47
0.2,1,line,0.8,data/Exp4/line/line/S0.2m0.8om5.png,,12,line,0,m,5,1.0253518,0.9202817,0.69730777,0.20529595,0.71,0.09,0.09,-0.01,0.01,48
0.1,-1,line,0.1,data/Exp4/line/scatter/S0.1m-0.1om0.png,,12,scatter,0,m,0,0,0,-0.1,0.45,-0.02,-0.08,0.08,-0.08,0.08,49
0.2,-1,line,0.1,data/Exp4/line/scatter/S0.2m-0.1ob15.png,,12,scatter,0,b,15,0.69011635,0.4809884,0.5843672,0.07770705,0.14,-0.24,0.24,0.44,0.44,50
0.1,1,line,0.4,data/Exp4/line/line/S0.1m0.4om15.png,,12,line,0,m,15,0.98504263,0.6940173,0.12565441,0.5702423,0.37,0.03,0.03,-0.24,0.24,51
0.15,1,line,0.8,data/Exp4/line/scatter/S0.15m0.8om10.png,,12,scatter,0,m,10,1.0081154,0.9064926,0.5943772,0.30729178,0.77,0.03,0.03,-0.18,0.18,52
0.15,-1,line,0.4,data/Exp4/line/area/S0.15m-0.4om10.png,,12,area,0,m,10,0.9768479,0.30926085,-0.21848686,0.5226893,-0.39,-0.01,0.01,0.17,0.17,53
0.15,1,line,0.4,data/Exp4/line/line/S0.15m0.4oe0.png,,12,line,0,e,0,0,0,0.4,0.3,0.25,0.15,0.15,0.15,0.15,54
0.15,1,line,0.1,data/Exp4/line/line/S0.15m0.1ob15.png,,12,line,0,b,15,0.7044242,0.5204424,-0.55706996,0.912856,0,0.1,0.1,-0.56,0.56,55
0.15,1,line,0.4,data/Exp4/line/area/S0.15m0.4oe5.png,,12,area,0,e,5,0.33734277,0.43493718,0.13140136,0.39060986,0.31,0.09,0.09,-0.18,0.18,56
0.2,-1,line,0.1,data/Exp4/line/line/S0.2m-0.1om10.png,,12,line,0,m,10,0.96303505,0.45369652,0.083534546,0.37324983,-0.02,-0.08,0.08,0.1,0.1,57
0.1,1,line,0.1,data/Exp4/line/scatter/S0.1m0.1ob10.png,,12,scatter,0,b,10,0.6923502,0.519235,-0.3422114,0.75616515,0.08,0.02,0.02,-0.42,0.42,58
0.2,1,line,0.2,data/Exp4/line/area/S0.2m0.2oe0.png,,12,area,0,e,0,0,0,0.2,0.4,0.12,0.08,0.08,0.08,0.08,59
